id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key,id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key,id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key,id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key,id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key,id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key,id,arts_and_cience_type,bilingual_teaching_code,build_datet,business_key,class_honor_name,create_time,finish_date,grade_business_key,is_delete,is_minority_nationality,length,monitor_business_key,name,serial_number,teacher_business_key,type,update_time,school_business_key
414,,,,c6f591f02cb043af8dbf9dbf35d2d8f9,,2016-11-17 14:57:50,,acad8a50651346479cfc4125d510d604,N,,,,六班,,,,2016-11-17 14:57:50,d737979d9ca9430d9c6269c5913a588f
417,1,1,,c9d368d6381e4265af9822f40a9e17cc,,2016-11-17 14:57:51,,acad8a50651346479cfc4125d510d604,N,b'\x00',6,,二班,,7f431a43805e4b9b911fd88aadbc2a3c,10,2017-02-22 10:09:18,d737979d9ca9430d9c6269c5913a588f
420,,,,9e79e2f0463c41df91843d1b26c0af7f,,2016-11-17 14:57:52,,acad8a50651346479cfc4125d510d604,N,,,,四班,,,,2016-11-17 14:57:52,d737979d9ca9430d9c6269c5913a588f
423,,,,6713b58c9feb4ebc976f66a1caf69ecd,,2016-11-17 16:17:02,,27b0481f09bc4606bdf7a0226d93f3f8,Y,,,,八班,,,,2018-08-22 09:54:37,d737979d9ca9430d9c6269c5913a588f
430,1,1,,c92ec10d8f05460a95b720f02cf2d023,,2016-11-28 13:52:42,,27b0481f09bc4606bdf7a0226d93f3f8,Y,b'\x00',6,,15班,,239e051b13c6471c93c2d1bf313a5418,10,2017-09-12 21:56:51,d737979d9ca9430d9c6269c5913a588f
599477881940213760,,,,6347c1f88c6046dd900426467f78fb66,,2017-09-06 14:46:46,,4e57885feea14021928eacfbc70d9153,N,,,,三班,,,,2017-09-06 14:46:46,d737979d9ca9430d9c6269c5913a588f
599477882145734656,,,,19ac058d2e8344058df1170455aac397,,2017-09-06 14:46:46,,4e57885feea14021928eacfbc70d9153,N,,,,一班,,,,2017-09-06 14:46:46,d737979d9ca9430d9c6269c5913a588f
599477882871349248,,,,7b7073001cb449f7be0de291c88beadc,,2017-09-06 14:46:46,,4e57885feea14021928eacfbc70d9153,N,,,,四班,,,,2017-09-06 14:46:46,d737979d9ca9430d9c6269c5913a588f
599477884263858176,,,,b822d2d154914cae91a768f45494b7f6,,2017-09-06 14:46:47,,4e57885feea14021928eacfbc70d9153,N,,,,六班,,,,2017-09-06 14:46:47,d737979d9ca9430d9c6269c5913a588f
599485621655830528,1,1,,599485621655830528,,2017-09-06 15:17:31,,4e57885feea14021928eacfbc70d9153,N,b'\x00',6,,二班,,969067dd8362477f86a452c2a499343c,10,2017-09-06 15:17:31,d737979d9ca9430d9c6269c5913a588f
599485817244614656,1,1,,599485817244614656,,2017-09-06 15:18:18,,4e57885feea14021928eacfbc70d9153,N,b'\x00',6,,五班,,c460ff6efe914a818ce162342df91cee,10,2017-09-06 15:18:18,d737979d9ca9430d9c6269c5913a588f
6,1,1,,e80b6f84d96246bb98b76ec50f153929,,2016-10-21 16:46:46,,acad8a50651346479cfc4125d510d604,Y,b'\x00',6,,100班,100,7596887a87864f8e9f063efc87781fe9,10,2017-09-12 21:56:51,d737979d9ca9430d9c6269c5913a588f
670,1,1,,de426421fd9e474ab3225fa881b6c1dc,,2016-12-14 11:25:54,,acad8a50651346479cfc4125d510d604,Y,b'\x00',6,,二班（垃圾数据）,,7f431a43805e4b9b911fd88aadbc2a3c,10,2017-09-12 21:56:51,d737979d9ca9430d9c6269c5913a588f
718352128652869632,,,,cfb3259f5dd04e20a2528fbbea023ad9,,2018-07-31 15:30:35,,05cc505978c3452e8b2bd5d0bef01075,N,,,,一千八百零三班,,,,2018-07-31 15:30:35,d737979d9ca9430d9c6269c5913a588f
729199846484869120,,,,0c0ac145e822488c81deed6be9dd2398,,2018-08-30 13:55:33,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,一班,,,,2018-08-30 13:55:33,d737979d9ca9430d9c6269c5913a588f
729200030136664064,,,,6244bc9e24094b60bd3701f9fdddb16d,,2018-08-30 13:56:16,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,二班,,,,2018-08-30 13:56:16,d737979d9ca9430d9c6269c5913a588f
729200124097462272,,,,89a779b1d72b484c8e0e4bd58c80988b,,2018-08-30 13:56:39,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,三班,,,,2018-08-30 13:56:39,d737979d9ca9430d9c6269c5913a588f
729200214065283072,,,,7bd5d6d2832d4d15a2f66ebdf22870ba,,2018-08-30 13:57:00,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,四班,,,,2018-08-30 13:57:00,d737979d9ca9430d9c6269c5913a588f
729200294423953408,,,,2a6f9cadb7ae48d68f4f8cc6f75c03b2,,2018-08-30 13:57:19,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,五班,,,,2018-08-30 13:57:19,d737979d9ca9430d9c6269c5913a588f
729200362774331392,,,,b9486301a35f460ba9970e380af7d246,,2018-08-30 13:57:36,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,六班,,,,2018-08-30 13:57:36,d737979d9ca9430d9c6269c5913a588f
729200422710935552,,,,074c1ee8bd36459dbfa002d8fdaf33c5,,2018-08-30 13:57:50,,a8c0f5f056c1460f9b16bbb49fb904ca,N,,,,七班,,,,2018-08-30 13:57:50,d737979d9ca9430d9c6269c5913a588f
